Clust,Lon,Lat,Shap2014,Shap2015,Shap2016,Shap2017,Shap2018,Shap2019,Shap2020,Shap2021
17,166,48,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,166,50,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
15,166,52,0.439056106,0.012549256,-0.146078787,-0.083813333,-0.010554253,-0.104422545,-0.147133167,0.076214128
15,166,54,0.439056106,0.012549256,-0.146078787,-0.083813333,-0.010554253,-0.104422545,-0.147133167,0.076214128
21,166,56,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,166,58,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,166,60,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
16,168,-30,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,168,-28,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,168,-26,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
23,168,-24,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,168,-22,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,168,-20,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,168,-18,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
13,168,-16,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,168,-14,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,168,-12,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
18,168,-10,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,168,-8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,168,-6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
22,168,-4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,168,-2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,168,0,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,168,2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,168,4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
18,168,6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,168,8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
25,168,10,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,168,12,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
10,168,14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
19,168,16,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,168,18,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,168,20,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,168,22,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
11,168,24,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,168,26,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,168,28,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
24,168,30,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,168,32,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
14,168,34,0.075501528,-0.012746338,0.043816859,-0.425281287,0.000226594,-0.230334264,0.187168668,0.108280176
20,168,36,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,168,38,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,168,40,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,168,42,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
17,168,44,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,168,46,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,168,48,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
26,168,50,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
26,168,52,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
21,168,54,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,168,56,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,168,58,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,168,60,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
16,170,-30,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,170,-28,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
23,170,-26,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,170,-24,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,170,-22,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,170,-20,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,170,-18,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
13,170,-16,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,170,-14,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,170,-12,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
18,170,-10,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,170,-8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,170,-6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
22,170,-4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,170,-2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,170,0,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,170,2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,170,4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
18,170,6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,170,8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
25,170,10,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,170,12,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,170,14,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
19,170,16,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,170,18,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,170,20,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,170,22,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
11,170,24,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,170,26,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,170,28,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
24,170,30,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,170,32,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,170,34,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
20,170,36,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,170,38,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,170,40,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
20,170,42,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
17,170,44,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,170,46,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,170,48,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
26,170,50,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
26,170,52,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
21,170,54,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,170,56,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,170,58,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,170,60,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
16,172,-30,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
23,172,-28,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,172,-26,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,172,-24,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,172,-22,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,172,-20,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,172,-18,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
13,172,-16,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,172,-14,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
18,172,-12,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,172,-10,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,172,-8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,172,-6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
22,172,-4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,172,-2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,172,0,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,172,2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,172,4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
18,172,6,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,172,8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
25,172,10,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,172,12,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,172,14,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
19,172,16,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,172,18,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,172,20,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,172,22,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,172,24,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
11,172,26,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,172,28,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
24,172,30,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,172,32,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,172,34,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
24,172,36,-0.317492115,0.527575834,-0.045801737,-0.225224668,0.026427443,0.078504448,-0.300691424,0.505051585
20,172,38,0.163036556,-0.618620009,-0.552482167,0.034994198,-0.073210666,0.028876659,-0.742609879,-0.130862595
27,172,40,-0.042087577,0.005940646,0.011706216,0.070774139,-0.103470264,-0.012288195,0.036865796,-0.026457926
27,172,42,-0.042087577,0.005940646,0.011706216,0.070774139,-0.103470264,-0.012288195,0.036865796,-0.026457926
28,172,44,-0.335457686,-0.069624532,-0.509490903,0.076530056,0.043145119,0.074459761,-0.427017584,0.031019682
17,172,46,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
17,172,48,-0.659301275,-0.832850398,-0.502515061,-0.628894531,0.123546497,0.064047118,0.260975689,0.247826031
26,172,50,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
26,172,52,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
26,172,54,-1.007049291,-0.170674146,-2.437217251,1.872760604,-0.153790395,0.524064725,-0.15519425,-0.133393946
21,172,56,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,172,58,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
21,172,60,0.347190646,-1.607432846,0.325466006,0.362100386,0.344401826,0.26668762,-0.024461682,0.113219479
23,174,-30,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-28,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-26,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-24,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-22,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-20,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
23,174,-18,0.105791834,-2.121723711,0.171471276,-0.264122104,0.153460629,0.18090274,0.02875304,0.127875878
13,174,-16,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
10,174,-14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
18,174,-12,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,174,-10,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
18,174,-8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
22,174,-6,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,-4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,-2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,0,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,2,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,4,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
22,174,6,0.33788582,0.396413698,-0.586610542,-0.424019166,0.347741583,0.338456244,-0.938592666,0.243201196
18,174,8,0.16734292,-0.186407578,-0.430068617,0.95839517,-0.213906172,-0.242580661,-0.169181721,0.584366358
25,174,10,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,174,12,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
25,174,14,0.314338362,0.2952118,0.268026031,0.206739883,-1.21933516,0.208087257,0.2182122,0.274333333
19,174,16,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
19,174,18,0.007936906,-0.771654481,-1.977213687,-1.692048807,-0.077388377,-0.194255071,-0.419036622,-0.421047062
