Clust,Lon,Lat,Lime2014,Lime2015,Lime2016,Lime2017,Lime2018,Lime2019,Lime2020,Lime2021
2,140,12,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,140,14,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,140,16,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,140,18,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
3,140,20,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
3,140,22,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
3,140,24,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
7,140,26,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,140,28,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,140,30,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
5,140,32,-0.395739309,-0.410590447,-0.367084633,-0.378768208,-0.361341057,-0.362990556,-0.262251802,-0.413019588
5,140,34,-0.395739309,-0.410590447,-0.367084633,-0.378768208,-0.361341057,-0.362990556,-0.262251802,-0.413019588
5,140,36,-0.395739309,-0.410590447,-0.367084633,-0.378768208,-0.361341057,-0.362990556,-0.262251802,-0.413019588
6,140,40,-0.038920986,-0.047413871,-0.050318348,-0.064460455,-0.060394076,-0.049421532,-0.054058964,-0.070645333
6,140,42,-0.038920986,-0.047413871,-0.050318348,-0.064460455,-0.060394076,-0.049421532,-0.054058964,-0.070645333
8,140,44,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,140,46,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,140,48,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
9,140,54,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,140,56,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,140,58,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
1,142,-16,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,142,-14,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,142,-12,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,142,-10,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
2,142,-2,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,0,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,2,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,4,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,6,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,8,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
10,142,10,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,142,12,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,142,14,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
2,142,16,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,142,18,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
11,142,20,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
3,142,22,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
3,142,24,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
7,142,26,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,142,28,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,142,30,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,142,32,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
5,142,34,-0.395739309,-0.410590447,-0.367084633,-0.378768208,-0.361341057,-0.362990556,-0.262251802,-0.413019588
12,142,36,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,142,38,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
6,142,42,-0.038920986,-0.047413871,-0.050318348,-0.064460455,-0.060394076,-0.049421532,-0.054058964,-0.070645333
8,142,44,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,142,46,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,142,48,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
9,142,50,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,142,52,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,142,54,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,142,56,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,142,58,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
1,144,-12,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,144,-10,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,144,-8,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
13,144,-2,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
10,144,0,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
2,144,2,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
2,144,4,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
10,144,6,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,144,8,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,144,10,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,144,12,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,144,14,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,144,16,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
2,144,18,-0.461456784,-0.526834953,-1.514589574,-1.41119363,-2.876823894,-0.618127476,-0.689569719,-2.160572774
11,144,20,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
3,144,22,0.399675588,0.368524543,0.11539379,0.17758689,0.495809965,0.349242405,0.467140721,0.297424461
7,144,24,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,144,26,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,144,28,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,144,30,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,144,32,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
5,144,34,-0.395739309,-0.410590447,-0.367084633,-0.378768208,-0.361341057,-0.362990556,-0.262251802,-0.413019588
12,144,36,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,144,38,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,144,40,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
6,144,42,-0.038920986,-0.047413871,-0.050318348,-0.064460455,-0.060394076,-0.049421532,-0.054058964,-0.070645333
8,144,46,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,144,48,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
9,144,50,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,144,52,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,144,54,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,144,56,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,144,58,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,144,60,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
1,146,-16,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,146,-14,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,146,-12,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,146,-10,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,146,-8,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
13,146,-4,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,146,-2,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
10,146,0,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,2,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,4,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,6,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,8,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,10,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,12,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,14,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,146,16,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
11,146,18,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
11,146,20,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
11,146,22,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
7,146,24,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,146,26,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,146,28,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,146,30,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,146,32,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
14,146,34,-0.486757164,-1.036286208,-0.089242157,-0.07659558,0.085729666,-0.007625381,-0.805810081,0.487211524
12,146,36,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,146,38,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,146,40,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,146,42,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
8,146,44,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,146,46,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,146,48,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
9,146,50,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,146,52,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,146,54,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,146,56,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,146,58,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
15,146,60,0.130815605,0.121020978,0.016204736,0.153006703,0.016548954,0.101229714,0.009722923,0.105789107
16,148,-18,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
16,148,-16,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
1,148,-14,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,148,-12,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
1,148,-10,0.502003401,0.436365019,0.488132587,0.361055987,0.398664722,0.548633119,0.581496933,0.491211618
13,148,-6,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,148,-4,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,148,-2,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,148,0,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
10,148,2,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,4,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,6,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,8,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,10,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,12,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,14,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
10,148,16,-0.109633569,-0.144777932,-0.158683207,-0.107069888,-0.125305573,-0.170768853,-0.169360537,-0.159064984
11,148,18,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
11,148,20,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
11,148,22,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
11,148,24,0.181466616,0.281565031,0.065446001,0.092286643,0.146933518,0.171065318,0.077753918,0.246133143
7,148,26,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,148,28,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,148,30,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
7,148,32,1.245194762,1.601479499,1.273955106,1.287825477,1.432219313,1.360968053,1.347004194,1.608370079
14,148,34,-0.486757164,-1.036286208,-0.089242157,-0.07659558,0.085729666,-0.007625381,-0.805810081,0.487211524
12,148,36,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,148,38,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,148,40,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
12,148,42,0.002008621,-0.013202483,0.012599372,-0.018979357,0.008332948,-0.0031391,-0.011181854,-0.015960395
8,148,44,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,148,46,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
8,148,48,-12.25412491,-11.53922669,-12.21759185,-12.18288874,-12.6238506,-10.85500563,-12.06796434,-13.03877901
15,148,50,0.130815605,0.121020978,0.016204736,0.153006703,0.016548954,0.101229714,0.009722923,0.105789107
9,148,52,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,148,54,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,148,56,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
9,148,58,-0.672408954,-0.726495132,-0.604365542,-0.491461902,-0.492972125,-0.659619216,-0.605206669,-0.452356342
15,148,60,0.130815605,0.121020978,0.016204736,0.153006703,0.016548954,0.101229714,0.009722923,0.105789107
16,150,-22,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
16,150,-20,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
16,150,-18,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
16,150,-16,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
16,150,-14,-0.048268566,-0.080631335,-0.053845168,-0.065647857,-0.096340978,-0.121279244,-0.114935611,-0.080349416
13,150,-12,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,150,-10,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
13,150,-8,0.582846161,0.581176539,0.612311248,0.667075385,0.428917433,0.520305076,0.388661788,0.549106267
